time,profit
2024.09.04 04:49:12,0.04
2024.09.04 04:49:12,0.57
2024.09.05 09:44:41,-0.06
2024.09.05 09:44:41,0.51
2024.09.05 13:55:01,0.54
2024.09.06 11:07:09,0.01
2024.09.06 11:07:09,0.51
2024.09.06 18:05:02,0.00
2024.09.06 18:05:02,0.54
2024.09.09 09:48:18,0.51
2024.09.10 09:30:38,-0.02
2024.09.10 09:30:38,0.51
2024.09.10 19:04:19,0.51
2024.09.11 04:40:53,0.04
2024.09.11 04:40:53,0.54
2024.09.11 15:11:03,0.51
2024.09.12 04:40:59,0.01
2024.09.12 04:40:59,0.52
2024.09.13 12:49:15,0.00
2024.09.13 12:49:15,0.51
2024.09.16 09:25:20,0.02
2024.09.16 09:25:20,0.52
2024.09.17 03:46:16,0.53
2024.09.18 09:01:28,0.00
2024.09.18 09:01:28,0.52
2024.09.19 02:26:16,-0.15
2024.09.19 02:26:16,0.52
2024.09.19 11:29:25,0.00
2024.09.19 11:29:25,0.51
2024.09.20 17:00:53,0.10
2024.09.20 17:00:53,0.60
2024.09.23 06:14:45,-0.01
2024.09.23 06:14:45,0.51
2024.09.23 18:17:11,0.01
2024.09.23 18:17:11,0.51
2024.09.24 05:16:13,0.52
2024.09.24 15:05:52,0.01
2024.09.24 15:05:52,0.51
2024.09.25 08:46:34,0.51
2024.09.26 08:13:28,0.52
2024.09.27 07:11:53,0.01
2024.09.27 07:11:53,0.51
2024.09.27 17:05:25,-0.02
2024.09.27 17:05:25,0.51
2024.09.27 22:10:17,0.53
2024.09.30 09:46:22,-0.01
2024.09.30 09:46:22,0.50
2024.09.30 22:01:04,0.50
2024.10.02 03:27:16,0.54
2024.10.02 19:36:53,0.02
2024.10.02 19:36:53,0.52
2024.10.02 22:37:52,0.50
2024.10.03 08:05:40,0.51
2024.10.03 22:13:46,0.51
2024.10.04 18:20:12,0.51
2024.10.07 03:15:30,0.04
2024.10.07 03:15:30,0.54
2024.10.07 13:02:32,0.52
2024.10.07 22:15:10,0.51
2024.10.09 06:02:14,-0.02
2024.10.09 06:02:14,0.49
2024.10.09 09:10:00,0.01
2024.10.09 09:10:00,0.52
2024.10.10 05:24:01,0.01
2024.10.10 05:24:01,0.51
2024.10.10 18:05:21,0.57
2024.10.11 05:24:41,-0.02
2024.10.11 05:24:41,0.51
2024.10.14 03:02:09,0.50
2024.10.15 01:46:37,-0.04
2024.10.15 01:46:37,0.49
2024.10.15 09:02:54,-0.02
2024.10.15 09:02:54,0.51
2024.10.15 13:27:02,0.55
2024.10.16 01:37:36,0.03
2024.10.16 01:37:36,0.56
2024.10.17 13:09:57,0.00
2024.10.17 13:09:57,0.51
2024.10.21 10:57:52,-0.02
2024.10.21 10:57:52,0.49
2024.10.22 06:44:11,0.52
2024.10.22 16:36:21,-0.01
2024.10.22 16:36:21,0.52
2024.10.22 23:45:04,0.54
2024.10.23 14:28:21,0.51
2024.10.24 08:57:19,0.51
2024.10.25 06:45:16,0.51
2024.10.25 14:36:49,0.01
2024.10.25 14:36:49,0.52
2024.10.25 22:14:09,0.52
2024.10.28 13:42:41,0.02
2024.10.28 13:42:41,0.53
2024.10.29 01:32:06,0.50
2024.10.29 13:16:01,0.51
2024.10.30 12:45:02,0.01
2024.10.30 12:45:02,0.51
2024.10.31 13:22:20,-0.01
2024.10.31 13:22:20,0.50
2024.10.31 23:59:55,-4.02
2024.10.31 23:59:55,-4.52
